filename,timestamp,file_index,B1_mean,B1_std,B1_rms,B1_peak,B1_kurtosis,B1_skew,B1_crest_factor,B1_shape_factor,B2_mean,B2_std,B2_rms,B2_peak,B2_kurtosis,B2_skew,B2_crest_factor,B2_shape_factor,B3_mean,B3_std,B3_rms,B3_peak,B3_kurtosis,B3_skew,B3_crest_factor,B3_shape_factor,B4_mean,B4_std,B4_rms,B4_peak,B4_kurtosis,B4_skew,B4_crest_factor,B4_shape_factor
2004.02.18.05.22.39,2004-02-18 05:22:39,833,-0.002075,0.15019298536071016,0.1502073183189238,0.698,1.604501405928648,-0.026767457691751137,4.646910735187945,1.365707793488971,-0.0010059570312500002,0.10007382950218568,0.10007888538938296,0.457,0.11767057915491597,0.10395191373924362,4.566397779331,1.2555226237225345,-0.001468408203125,0.10308388469207189,0.10309434274420384,1.008,1.6471158794685756,0.05171607944043901,9.777452119764076,1.2878201611115718,-0.00292958984375,0.06279084377471883,0.0628591485672034,0.276,0.13781328261809245,-0.019790822165995942,4.390768985757505,1.2598848337414275
2004.02.18.05.32.39,2004-02-18 05:32:39,834,-0.00192333984375,0.15234833064324316,0.1523604708772505,0.73,1.8112709395100914,-0.03303145187063688,4.7912689938332225,1.3857349111655284,-0.001543212890625,0.09971667229810963,0.09972861294650787,0.391,0.105078124470948,0.1253766088163197,3.9206401096716688,1.2580308336527917,-0.0016700683593749998,0.10584345144349691,0.1058566263480793,1.016,1.2871014805929466,-0.030781085805196493,9.597887586736176,1.2838758111686261,-0.0028708984375000004,0.06123981047875687,0.061307066846428886,0.293,0.11727074864176457,0.028873945283127447,4.7792206522284,1.2592507782905853
2004.02.18.05.42.39,2004-02-18 05:42:39,835,-0.002055224609375,0.15796136149588336,0.15797473112440522,0.884,1.7398433612694584,-0.03160336383365271,5.595831647935197,1.3806722983780613,-0.001276318359375,0.09971716087792962,0.09972532858862575,0.488,0.21412075709523926,0.1108916276165713,4.8934408831384815,1.2613425766409456,-0.0010323242187500001,0.10557040855361,0.10557545574359957,0.85,1.0820673732646728,0.012985103369607249,8.051113717797335,1.2806878716039325,-0.0027048828125,0.0628059979189539,0.06286421689343628,0.261,0.1475516652706137,0.02626348335890083,4.151805476912753,1.2627026145173479
2004.02.18.05.52.39,2004-02-18 05:52:39,836,-0.0016179199218750002,0.15641771767765242,0.1564260849997831,0.818,2.043003855422814,-0.06023166377335759,5.229306864012701,1.4008687944337734,-0.0018119140625000002,0.1007094539547684,0.10072575216119015,0.464,0.06757974741514516,0.13724817925469548,4.606567735105782,1.252791124247197,-0.00149775390625,0.10441267749424667,0.10442341925201094,0.818,1.2014706697801403,-0.05244288858060912,7.833491814952681,1.2888983066230224,-0.0029826171875000002,0.06292755081014062,0.06299819565868534,0.251,0.18435645794450783,-0.037795772782763665,3.9842410941399007,1.2627236549116876
2004.02.18.06.02.39,2004-02-18 06:02:39,837,-0.0012828125000000003,0.15854567219996843,0.15855086181175426,0.769,1.7222144144207405,-0.05049292633003828,4.850178619104735,1.3804991080042683,-0.00152607421875,0.10230686932724198,0.1023182506401595,0.481,0.18526854691342232,0.0749263209175124,4.701018606070748,1.259667940140321,-0.0009589843749999999,0.10426477327757806,0.10426918335566003,0.857,1.00823410934112,0.02264088204525627,8.21911107787994,1.280925147425843,-0.002777490234375,0.0635471477830227,0.06360781747049159,0.354,0.19453624386165203,-0.00015823036649806693,5.5653536637100425,1.2585981500029153
2004.02.18.06.12.39,2004-02-18 06:12:39,838,-0.0018984375000000002,0.16184255628512034,0.16185369038067607,0.752,1.6780698803653467,-0.06075600467396176,4.646171478891298,1.3840788179483967,-0.001754931640625,0.10098924346193934,0.1010044903956162,0.459,0.12088888231862294,0.10136028892770871,4.544352416433968,1.2546479576680793,-0.0018471679687500002,0.10455096218185404,0.1045672784510348,0.828,1.0069759355443688,0.05360656096238305,7.918347041878147,1.2796164043009606,-0.0031016601562500004,0.06348255186880196,0.06355827788337251,0.271,0.15064382247287078,-0.013312519881298794,4.263803378959963,1.2610622813430958
2004.02.18.06.22.39,2004-02-18 06:22:39,839,-0.0017682617187499995,0.16323885277464278,0.16324842971583983,0.803,2.0147890195042253,-0.03924922652070763,4.918883455098164,1.3981904516596395,-0.0021638671875,0.1021106372009112,0.10213356231318503,0.579,0.21163840108426424,0.12487269104426574,5.6690473423862295,1.2612259769437162,-0.00159775390625,0.10458402028819969,0.10459622420139028,0.859,1.2565714201477105,0.04682651656048814,8.212533545628526,1.2828113002939587,-0.00276357421875,0.06302377761017036,0.06308433947279427,0.276,0.1289239651508698,-0.004107198297524678,4.3750953454783765,1.2606797230365065
2004.02.18.06.32.39,2004-02-18 06:32:39,840,-0.00204306640625,0.161164936383518,0.16117788570347902,0.95,1.7975665514054597,-0.0595620674362826,5.8941088341841565,1.3858512663588631,-0.0014678710937499999,0.10115677779711987,0.10116742726709893,0.474,0.07677129367354185,0.10948748969525392,4.685302501056597,1.2543142621742156,-0.0015224609374999997,0.10766787030626888,0.1076786338304575,0.701,1.0516839853048818,-0.04247615877085264,6.5101123134951795,1.2815219912737532,-0.002840966796875,0.06480599843417027,0.06486823972785623,0.378,0.1965242625093797,-0.024622134896051827,5.82719681597397,1.2620268113901425
2004.02.18.06.42.39,2004-02-18 06:42:39,841,-0.002097509765625,0.16384683626947907,0.16386026151185765,0.791,1.9389616056842724,-0.05274738790808231,4.827283886293321,1.4030334379086913,-0.0014131835937500003,0.10218517286160138,0.10219494430070893,0.459,0.16181849221969324,0.16179929640989182,4.491415922194656,1.2597674579437088,-0.0023525390625,0.10485558629814705,0.10488197375130175,0.769,1.37686904723458,-0.07675755728614563,7.33205118568295,1.2874754385283462,-0.00269443359375,0.06324870527540562,0.06330607152087586,0.281,0.16042209503933247,0.002362626699979989,4.438752764927725,1.2609029667718346
2004.02.18.06.52.39,2004-02-18 06:52:39,842,-0.002159423828125,0.16412653043382763,0.1641407356615524,0.75,1.7150538029522133,-0.07858510973253754,4.569249656261146,1.3878662793841112,-0.0017502441406250003,0.10160929006291124,0.10162436313030761,0.491,0.24776684544337169,0.11111976535241183,4.831518593335895,1.2604946227865892,-0.0020407226562499997,0.10562929772074492,0.10564900892075373,0.786,1.3003553832930868,-0.027637736896052072,7.43972904269808,1.2913368450467648,-0.0026066894531250003,0.06384843460677475,0.0639016230751663,0.259,0.08017739347883301,0.017147010011398692,4.053105187881427,1.2556791651157333
2004.02.18.07.02.39,2004-02-18 07:02:39,843,-0.0017100585937499999,0.16521983229855364,0.16522868178726188,0.771,1.9828216546950355,-0.07342365663585557,4.666260068531512,1.401399378212427,-0.0010925781250000002,0.10338247650749145,0.10338824969879919,0.454,0.11146958323756762,0.14495385600402172,4.39121468177126,1.2562244018649482,-0.0007835449218749999,0.10429147655847062,0.10429441991492461,0.786,1.0029180679351306,0.06501277501617299,7.536357176550371,1.2824806496719905,-0.0033072753906250004,0.06416109992778873,0.06424628249520065,0.354,0.28187423845352066,0.017835070153379495,5.510046437728823,1.2670959761536247
2004.02.18.07.12.39,2004-02-18 07:12:39,844,-0.002062841796875,0.16664426319320277,0.16665703036921176,0.879,2.070871004476122,-0.037869769467666896,5.274304948628117,1.4056545925602761,-0.0014929199218749998,0.10207579209922886,0.10208670894185064,0.549,0.20630163360980358,0.15403487534364657,5.377781355579938,1.257970590171127,-0.002230810546875,0.1053569796550676,0.10538059440776738,0.642,0.7295235007311711,-0.01808175818258529,6.092203252486869,1.279974576867213,-0.00273134765625,0.06370910601475623,0.0637676285368897,0.283,0.22842265377403637,0.011826903207661152,4.437988466770156,1.2635291950087182
2004.02.18.07.22.39,2004-02-18 07:22:39,845,-0.00135634765625,0.16765329059812437,0.1676587770662298,0.811,2.1819720509307796,-0.05119790670309508,4.83720574724002,1.408873006520037,-0.0015426757812500003,0.10278136465802151,0.10279294124370239,0.491,0.17076503333012605,0.1326901598663612,4.776592575903952,1.2577981695070646,-0.0005750976562499999,0.10575226257640791,0.10575382630119702,0.657,0.7785644058257728,0.01672987710006307,6.2125411720688115,1.2771417972887398,-0.00297314453125,0.06521476659998138,0.06528250432614965,0.298,0.1931899643253585,0.01629976896728986,4.564775862629288,1.2590528361476758
2004.02.18.07.32.39,2004-02-18 07:32:39,846,-0.001411767578125,0.1664857246490363,0.16649171030297388,0.901,2.246652075464767,-0.01854510325282202,5.411680848015808,1.4069708451005172,-0.0012893066406250001,0.10102588063227692,0.10103410745456519,0.432,0.11180904820970161,0.08175410315906506,4.275783800973047,1.2572898721670096,-0.0015307128906249998,0.10488065173090602,0.10489182136588689,0.667,1.0139793745467953,0.0778952592797976,6.358932386857409,1.2890047982942936,-0.0028430664062499998,0.06475146053471229,0.06481384626735825,0.286,0.22877989582056024,-0.017795349900818713,4.412637367951363,1.2628244107323925
2004.02.18.07.42.39,2004-02-18 07:42:39,847,-0.0014232910156250001,0.1642119678502848,0.16421813585161088,0.859,2.048758309317642,-0.07262711095512056,5.230847345485646,1.405897846391956,-0.0017313964843750005,0.10001959168728905,0.1000345762977888,0.493,0.1272674204847033,0.14296514208501973,4.928295977706835,1.2569710000071872,-0.0009355468749999999,0.10635184248748199,0.10635595727761328,0.796,1.0664377084268866,0.010397926117147956,7.484301024363484,1.283533983326863,-0.002920068359375,0.06305802300444967,0.06312559753739465,0.31,0.14703945495783977,0.013779297625461822,4.910844603353825,1.2601184640169232
2004.02.18.07.52.39,2004-02-18 07:52:39,848,-0.0019080078124999998,0.1702728601642998,0.1702835500051128,0.818,1.7639682780390604,-0.08757315432309917,4.803752329426062,1.3960685279159937,-0.0010341308593749998,0.10183981302381237,0.10184506342164737,0.481,0.07252662048020708,0.11455118224013183,4.722860233378405,1.2554038129867147,-0.0005076171875000004,0.10627122003441691,0.10627243237459327,0.72,0.8917701305836458,-0.09118515320060294,6.775040185982715,1.281565379031086,-0.00319228515625,0.06443922417562292,0.06451824778211974,0.288,0.20008477150746096,-0.016467923181761376,4.463853404273865,1.261924817996188
2004.02.18.08.02.39,2004-02-18 08:02:39,849,-0.0013025390624999997,0.17362018243124677,0.1736250683382695,0.857,1.9486580019141293,-0.028579715925904556,4.935923183225637,1.4001790070759286,-0.0017544433593749999,0.10352372022489276,0.10353858566111054,0.452,0.17491026844173385,0.12447010836928339,4.365522255436534,1.2610534683111898,-0.0010425292968749998,0.10476156380947062,0.104766751019303,0.659,0.8534951073726251,-0.06266981312204713,6.290163564188232,1.2836259056060069,-0.002744873046875,0.06508055553747152,0.06513841445037924,0.273,0.1694293667658262,0.0050611348389121655,4.191075301778559,1.2629543918178656
2004.02.18.08.12.39,2004-02-18 08:12:39,850,-0.0016712890624999998,0.17297847521185855,0.17298654888097514,0.762,1.8538147939928216,-0.0979647691110277,4.4049667730194475,1.400339819837992,-0.0020107421875,0.1016276458461496,0.1016475355548525,0.557,0.17609337163877203,0.12472221395555326,5.4797196701283895,1.259170663707296,-0.0026980957031250007,0.1058192934557182,0.1058536848101691,0.801,1.527576038038343,-0.016891441425074916,7.567048813052278,1.2865968129570249,-0.0030414062500000003,0.06481571264620146,0.06488703073660021,0.305,0.23850227542978297,0.036574649067465256,4.70047706818493,1.2649073744841635
2004.02.18.08.22.39,2004-02-18 08:22:39,851,-0.0019521484375,0.17328314036185247,0.173294136130417,0.869,1.9501769099867907,-0.0940932488269641,5.014595527606378,1.3996861935416591,-0.0014613769531249998,0.1028565458105256,0.10286692684566734,0.474,0.05790787268751885,0.10019761201927933,4.607895020633295,1.2553291152450885,-0.0020658203125,0.10624648047346774,0.10626656212827484,0.732,0.8578493805596445,-0.046515855322058285,6.888338018467178,1.2790047839941683,-0.003035791015625,0.06566749842854207,0.06573763288218648,0.305,0.18521530909576667,-0.005139038834754638,4.639655956986072,1.260696597575612
2004.02.18.08.32.39,2004-02-18 08:32:39,852,-0.0023975097656249995,0.16847142904928453,0.1684884876155768,0.82,1.923412204252612,-0.09955168912419246,4.866801356012592,1.3968098877162427,-0.0015329589843750002,0.10207261693788935,0.10208412752135795,0.457,0.12540972089480196,0.10788776881683612,4.476699866043199,1.2563649140617092,-0.001148974609375,0.10811726952099343,0.10812337449103282,0.684,0.8404071126795825,0.027748595478264394,6.326106664907387,1.2795096311799368,-0.00268798828125,0.0646403633534699,0.06469622752115266,0.305,0.20938536742395453,0.011607946698523889,4.7143397951647055,1.2641961869639782
2004.02.18.08.42.39,2004-02-18 08:42:39,853,-0.0024887207031250003,0.1629063913824323,0.16292540036465886,0.745,1.854188484898926,-0.08995591302376339,4.572644893506749,1.3878558582876588,-0.001166748046875,0.10206959643965723,0.10207626471594353,0.464,0.08228665422791748,0.09873158499341078,4.545620877597873,1.2570144649146155,-0.00135419921875,0.10458095946192086,0.10458972673020998,0.688,0.8194387599930484,0.013960116771567423,6.578083923813104,1.2791634688149514,-0.003222705078125,0.0636672652633993,0.06374877641288988,0.278,0.15859680458446102,-0.03790849853367436,4.360868014147311,1.2649412336862804
2004.02.18.08.52.39,2004-02-18 08:52:39,854,-0.0012291015625,0.16105276379906622,0.16105745377960237,0.752,1.866960290933977,-0.11141272280160232,4.669141243404156,1.3926599726092914,-0.0004780273437500003,0.10135344881904551,0.10135457610614457,0.471,0.24532431006422994,0.12755163462629732,4.647052142043795,1.2623647585237496,-0.0012180175781249998,0.10560370660727304,0.1056107305912407,0.881,1.4801369563831175,-0.009113131861510373,8.341955358777431,1.2908034908136643,-0.002725341796875,0.06445567761900096,0.06451326890829805,0.315,0.17964744131816301,-0.008738344793619405,4.882716460202236,1.2597712855345686
2004.02.18.09.02.39,2004-02-18 09:02:39,855,-0.0018247558593750002,0.1632414843994758,0.1632516828791992,0.779,1.8855745636299526,-0.1450994003320891,4.771773168037931,1.3910564604789777,-0.0012993164062500002,0.10209960363308322,0.10210787082863029,0.481,0.1488915186527997,0.09305940093427668,4.7107044353835565,1.2586304575785863,-0.0016989257812500002,0.10519741012259905,0.10521112795380773,0.691,0.7920976033574738,-0.08923504632534864,6.567746334811457,1.279179356501606,-0.0027486328124999996,0.06467959566808569,0.06473797245917576,0.291,0.13020820459561921,-0.0057538171800981764,4.495043464382619,1.2607943391828338
2004.02.18.09.12.39,2004-02-18 09:12:39,856,-0.0028531249999999998,0.16555587003641892,0.16558045303048682,0.791,2.042238958693522,-0.10218524889225876,4.777133928087275,1.401673233844127,-0.0011230957031249998,0.10367215563162197,0.10367823878358286,0.483,0.1765053750042238,0.13309771807910123,4.658643951390903,1.2588196031616634,-0.002224853515625,0.10675878539612507,0.10678196585763851,0.671,0.8530515780025816,-0.010940554048403682,6.283832617340796,1.2793398947839596,-0.00301552734375,0.06588735321432404,0.06595632432716365,0.298,0.14541684873021632,-0.031236108790568637,4.51814140705944,1.2585911996626251
2004.02.18.09.22.39,2004-02-18 09:22:39,857,-0.0015997070312500001,0.17136904456029367,0.17137651092286174,0.811,1.9705789740506274,-0.08938233767076162,4.732270458960617,1.4027425625037802,-0.0015875488281249998,0.10303666695670258,0.10304889639791454,0.481,0.17675836892421826,0.14393788400900767,4.667687057439795,1.259860464253587,-0.001131201171875,0.10661678796374248,0.10662278880144185,0.718,1.0626613260431172,-0.06074972636573648,6.734020072735993,1.286557825927139,-0.0031018066406250005,0.06479836918534139,0.06487256626275567,0.305,0.2237748629619043,-0.03954095388767976,4.701525121800294,1.2638109967983433
2004.02.18.09.32.39,2004-02-18 09:32:39,858,-0.0012562499999999998,0.1615832749578178,0.1615881583228061,0.82,1.6569415578388575,-0.17044503912979747,5.074629282932222,1.3775482479305794,-0.00147216796875,0.10166398058326402,0.10167463905302294,0.459,0.12846731362964325,0.12091980391831222,4.514400093032376,1.2579253156181078,-0.0003006347656249999,0.10507819679173849,0.1050786268575376,0.967,1.346849116225786,0.03783866022246693,9.20263262776577,1.2844348830091743,-0.003333544921875,0.06519196733652825,0.06527714092201897,0.349,0.2423242272095414,0.017878867515954314,5.3464351390162825,1.262393374588833
2004.02.18.09.42.39,2004-02-18 09:42:39,859,-0.0018758789062500003,0.16047503524755521,0.1604859989512325,0.781,1.9853903021851318,-0.10380837841557744,4.866468134938834,1.3881464672129744,-0.0010384765625000001,0.10085299763931357,0.10085834405940963,0.459,0.07617420527388008,0.1328277114782562,4.55093730003767,1.2554176824718108,-0.0013798339843749997,0.1060498842193672,0.10605886047269047,0.745,0.8485290311045603,0.019852118474998206,7.024401324694914,1.2805876926219362,-0.0029830566406249997,0.06463166412714784,0.06470046858227245,0.278,0.25484866019608887,-0.06165016344645277,4.296723131865701,1.2659568072763976
2004.02.18.09.52.39,2004-02-18 09:52:39,860,-0.0016989746093750001,0.162632404168626,0.16264127827950267,0.786,1.7371857208364938,-0.15033206491660875,4.832721485681153,1.3807218281508862,-0.000981201171875,0.10152229198383445,0.10152703347084768,0.491,0.1798268330830921,0.11597073873420936,4.8361503652225295,1.2614234466986545,-0.00112470703125,0.10556607719901126,0.10557206837555921,0.83,1.1304928364067202,-0.07362220963065545,7.861927996403182,1.280985180194171,-0.0030022949218750004,0.06476422717586043,0.06483377897735389,0.254,0.07809327496193363,0.018289705938771696,3.9177108600860815,1.2580459517531575
2004.02.18.10.02.39,2004-02-18 10:02:39,861,-0.002241943359375,0.15965523251698166,0.159670972878849,0.82,1.9300105775150938,-0.22381391663019728,5.135560867548407,1.3840680781746002,-0.00078515625,0.10161979410085707,0.10162282727535925,0.547,0.04782455729266433,0.07099889621200936,5.382648905425922,1.2546466725178214,-0.001195166015625,0.1063319910946288,0.10633870768423474,0.679,0.7517987883231587,-0.022504219515409905,6.385257210537507,1.281146289082884,-0.002820263671875,0.06473638226679783,0.06479778604375211,0.291,0.1593173723564698,0.009560869242815314,4.4908941765929145,1.2618356359874858
2004.02.18.10.12.39,2004-02-18 10:12:39,862,-0.0019755371093750002,0.1652278101154626,0.16523961989311728,0.754,1.6979109469031757,-0.16735594954092947,4.563070288395201,1.3755354379811495,-0.0017455566406250002,0.10419068097827892,0.10420530202779091,0.476,0.13167471134708864,0.10176168703263377,4.5679057661869615,1.2554951683489897,-0.00280478515625,0.10807642910405361,0.1081128176843812,0.771,0.9319503219717209,-0.004965463824776774,7.131439328968526,1.2797906847374971,-0.002600341796875,0.06525980297739796,0.06531158903371878,0.315,0.13257649129065774,-0.054614104516296814,4.823033777931405,1.2597264684791438
2004.02.18.10.22.39,2004-02-18 10:22:39,863,-0.0010315429687500002,0.16351984655074325,0.16352310019344363,0.75,1.7972944059008533,-0.16869093418968822,4.586507955834798,1.3756971386256003,-0.0012737304687500002,0.10167129832780601,0.10167927661509375,0.518,0.10157564097321847,0.12539533867812536,5.094450090954971,1.2562326773097305,-1.030273437499995e-05,0.10451414630861838,0.10451414681642685,0.708,0.6982863942568325,0.023532817751845847,6.774202551196841,1.275788141358871,-0.0031163574218750004,0.06414362535623473,0.06421928337673877,0.3,0.21586996555130877,-0.010195325896891205,4.671494047046073,1.2620278096299924
2004.02.18.10.32.39,2004-02-18 10:32:39,864,-0.00214765625,0.16179882762092818,0.16181308058026397,0.732,1.86228053024346,-0.15425541434590959,4.523738114218194,1.3861775474291635,-0.0014549316406250001,0.10226159402910867,0.10227194355957614,0.437,0.16745948957403511,0.16537632690006895,4.27292163217213,1.261684895895211,-0.0004044433593749999,0.10593414610188107,0.1059349181562228,0.864,0.8091813822466363,0.0567925335337512,8.15595098422462,1.2747352455843197,-0.0031404785156249997,0.06478556306618222,0.0648616357110224,0.305,0.19344515868647072,-0.03855566438397643,4.702317427806854,1.2649047625212833
2004.02.18.10.42.39,2004-02-18 10:42:39,865,-0.001972119140625,0.16013174127715762,0.16014388473606908,0.801,1.8024402637382293,-0.11947506358560156,5.001752026436208,1.3770040038620786,-0.0013101074218750002,0.10124591607981046,0.10125439202472589,0.483,0.11968426816969746,0.11900483069919153,4.770163450115364,1.2543711138571787,-0.0004359863281249999,0.10437892350365117,0.10437983404786279,0.652,1.0555588663981084,-0.0724780339953214,6.246417288812982,1.2860854009356593,-0.0033698242187500003,0.06353950963561747,0.06362880636944244,0.4,0.25069839162883856,-0.015881243716760952,6.286460847269624,1.265241679527836
2004.02.18.10.52.39,2004-02-18 10:52:39,866,-0.001413232421875,0.153615046815428,0.15362154742738524,0.789,1.9897856647817393,-0.2460716480050523,5.135998258141159,1.3787287066953482,-0.001305078125,0.10281609033241779,0.10282437288968142,0.483,0.12604943069520802,0.12632920290910116,4.697329888101557,1.2584684963711312,-0.0007830078125000001,0.1059149938497995,0.10591788811828483,0.669,0.7416997051893457,0.003464953638026135,6.316213548866154,1.281954839993377,-0.003202490234375,0.0650010919653613,0.06507993469872742,0.298,0.07594502492234989,-0.007898263439264327,4.578984311823951,1.2567212280128812
2004.02.18.11.02.39,2004-02-18 11:02:39,867,-0.0022296875,0.15116738632709387,0.1511838291462169,0.771,1.9097440860459338,-0.2504137519454045,5.099751768122834,1.3730478280041127,-0.0018780273437500002,0.10030795533715722,0.10032553458928091,0.427,0.05196669874907611,0.08484763091705133,4.256144776582351,1.2547032731314856,-0.001835302734375,0.10773759523743358,0.10775322623324034,0.745,0.8364502515346253,-0.043593282027265236,6.913946115983468,1.2751603195760777,-0.0026366210937500004,0.06363238067079521,0.0636869817201679,0.3,0.15271474944318175,0.007547179277460893,4.710538824373244,1.2615040308540972
2004.02.18.11.12.39,2004-02-18 11:12:39,868,-0.0015782226562499999,0.14980795366995223,0.14981626670535897,0.815,2.010027807180684,-0.20060921080611888,5.439996723472266,1.3719180696108544,-0.0008115722656250005,0.10109416147940144,0.10109741903117817,0.493,0.05639952696792205,0.09865364405986768,4.876484530707556,1.2551978069745875,-0.00201806640625,0.10577562469242957,0.10579487403033168,0.754,0.8817826624923075,0.04157022340143413,7.126999364674569,1.2800680481128708,-0.0031953125,0.06360210354763114,0.06368231777861301,0.298,0.19412273314788653,-0.03410647032180992,4.679477920950923,1.260151413772041
2004.02.18.11.22.39,2004-02-18 11:22:39,869,-0.0016171875,0.1493264383586212,0.149335195075646,0.828,1.8515875312725703,-0.22664285420487984,5.544573732806758,1.3703165288976882,-0.0010708984375,0.10155859200545422,0.10156423796589896,0.498,0.08428446622487984,0.10903312277315427,4.903300708731824,1.2527904789201196,-0.00216083984375,0.10553952352117149,0.10556164196291308,0.688,0.9684537535209854,-0.08418899031795661,6.51751893212986,1.281724363111031,-0.00283515625,0.06536645255409564,0.06542790865119219,0.281,0.10033397709653036,-0.05336248440045794,4.294803330763038,1.2623421503513137
2004.02.18.11.32.39,2004-02-18 11:32:39,870,-0.00231279296875,0.1498007290054314,0.1498185816975818,0.825,1.824710659518746,-0.22176533434565227,5.50666005946655,1.3668251139137177,-0.0014878417968749997,0.10210363984769029,0.10211447959696691,0.498,0.07925720840091266,0.13807708695892354,4.876879380530006,1.2560244310400557,-0.0013363281249999998,0.10703704577644406,0.10704538729625976,0.764,0.8805006103881943,0.0007845626827099526,7.13715947316391,1.2763931818791243,-0.0031205078125000002,0.06405219756591787,0.06412816527884803,0.286,0.11284052235979392,-0.06069089415188806,4.459818844908291,1.2602069391160404
2004.02.18.11.42.39,2004-02-18 11:42:39,871,-0.0022666015625,0.14984583978526272,0.149862981364958,0.798,2.1437787973431313,-0.1816334420582538,5.324864037347878,1.3787920488635408,-0.0015779785156250004,0.10121441250265374,0.10122671245502901,0.425,0.06676376745516022,0.09436644178632302,4.198496520261987,1.2560233565755516,-0.0014439941406249998,0.10634522749149919,0.10635503057823299,0.811,0.8635927922953694,0.03625878770733258,7.625403289254305,1.2826422637491495,-0.002893408203125,0.06465111684784118,0.06471583052625629,0.298,0.15281234652720688,-0.009437313933629617,4.604746591007534,1.2573249799860253
2004.02.18.11.52.39,2004-02-18 11:52:39,872,-0.0019315917968749999,0.1671725164372373,0.16718367533592543,0.881,2.348869356891682,-0.25217780349263674,5.269653261478966,1.4077785949767605,-0.00178212890625,0.10370845691693979,0.10372376786219853,0.474,0.09885105133560623,0.15693292990275134,4.569830134108986,1.2573009524580185,-0.0012575195312499998,0.1075960707712404,0.10760341909428923,0.703,0.7630665091769977,0.017267335557253093,6.533249648730816,1.270762395296334,-0.0027725585937499997,0.06741768077116694,0.06747466755545187,0.322,0.13245575182501845,-0.009857173654228241,4.772161340926575,1.2603851086064288
2004.02.18.12.02.39,2004-02-18 12:02:39,873,-0.002054736328125,0.16998675236189367,0.16999917035068693,0.891,2.207939092072202,-0.2761867034088642,5.2412020491745865,1.3941204512101784,-0.001321044921875,0.1033411092915654,0.10334955263230158,0.566,0.20465181411225597,0.15607140939645592,5.476559748775326,1.2620956893436972,-0.0011279296875,0.10739371399607174,0.10739963701637915,0.671,0.6967065825452257,-0.03427159706698544,6.247693368811555,1.273949160117277,-0.0030739257812500004,0.06620323750446512,0.06627456281094013,0.259,0.12437081003696848,-0.04127293695736121,3.9079850400347893,1.2634607617498457
2004.02.18.12.12.39,2004-02-18 12:12:39,874,-0.00287421875,0.16034146911557112,0.16036722810961876,0.991,2.159949000136547,-0.31137237028976983,6.179566808516535,1.381449181888881,-0.001775244140625,0.10485603608358963,0.10487106271475403,0.415,0.022319212971209534,0.08959421359076035,3.9572403412062944,1.2514016420358196,-0.002449755859375,0.10901911079482846,0.10904663141182136,0.85,0.9212196932707015,-0.0028577008711637513,7.794830422499915,1.2799025097523102,-0.002341552734375,0.06700881611723017,0.06704971518687179,0.31,0.13121528469819577,-0.02097856005176387,4.623435000969212,1.2600773998488968
2004.02.18.12.22.39,2004-02-18 12:22:39,875,-0.0019133789062500003,0.15941694796215164,0.1594284300757122,0.84,2.3122078844081724,-0.2831181648361705,5.268821875753815,1.3886430766979172,-0.0007434570312499997,0.10463954408207819,0.10464218515523509,0.459,0.09084799837738133,0.06989835211076785,4.386376290967935,1.2565696226308707,-0.00087197265625,0.10786719769915229,0.1078707220508941,0.71,0.6442358187330357,0.030405335989933092,6.581952790350448,1.270332688697445,-0.0026915039062500004,0.06833769724914933,0.06839067961786716,0.288,0.15130306694156292,-0.03385573729675262,4.211100132491732,1.2629128903986087
2004.02.18.12.32.39,2004-02-18 12:32:39,876,-0.0015137695312499998,0.1593916250699241,0.15939881317194618,0.84,1.9357105328770965,-0.22602988829770954,5.26980084283236,1.3745975328992845,-0.0003558105468749997,0.10395194488858954,0.10395255382753049,0.476,0.10526756258892078,0.12359119656672224,4.5790120826635965,1.2591642367308866,-0.000680029296875,0.1082330958564478,0.10823523214977471,0.652,0.681497691413179,-0.004615381735548031,6.023916492346685,1.2766345286102958,-0.00286220703125,0.0673704526339089,0.06743122509036523,0.291,0.09891840472972158,-0.01181439122295556,4.315508128615906,1.2606268392400408
2004.02.18.12.42.39,2004-02-18 12:42:39,877,-0.0024787109375000002,0.15435227513627575,0.15437217640383338,0.828,2.0163595484224386,-0.21668729933862088,5.363660857083304,1.3730588610519048,-0.001350537109375,0.10495165518689702,0.10496034430656716,0.593,0.1744754682557761,0.13400851314848483,5.649752808241285,1.2618069672134347,-0.0022337402343749996,0.10999405614389901,0.11001673501073314,0.75,0.845896754520095,-0.018877896866564096,6.817144681914352,1.276187072199867,-0.0032424804687500005,0.06721631498451305,0.06729447733423226,0.327,0.20983146117028895,-0.04195436298982013,4.859239761620933,1.2651404733843938
2004.02.18.12.52.39,2004-02-18 12:52:39,878,-0.0017747558593749998,0.15020805134514342,0.150218535631478,0.784,1.9590216132875486,-0.2370123538629667,5.219062991822391,1.367354702014167,-0.0025282226562499998,0.10531615945220811,0.10534650137314717,0.417,0.01193135778380583,0.10352152024817271,3.9583659121525727,1.2533673073163396,-0.0029022949218749997,0.1083206844435867,0.10835955884988008,0.818,1.0133575991621164,-0.03429184277495228,7.54894177017873,1.2798301743705356,-0.002627685546875,0.06698237805451981,0.06703389964168782,0.3,0.11368936406824615,-0.036760056216069065,4.475347571953467,1.26163716376444
